0,1939.96,-0.0302223,1941
1,1959.39,1.23596,4294945446
0,1960.08,-0.0198375,1961
1,1979.33,1.22309,4294945466
0,1979.94,-0.0100937,1981
0,1999.95,0.000500278,2001
1,2000.67,1.20773,4294945486
1,2019.27,1.18981,4294945506
0,2019.98,0.0103839,2021
1,2039.3,1.17127,4294945526
0,2040.49,0.0200332,2041
1,2059.37,1.15153,4294945546
0,2060.06,0.029417,2061
1,2079.37,1.13186,4294945566
0,2080.03,0.0385054,2081
1,2099.32,1.10934,4294945586
0,2099.98,0.0472703,2101
1,2119.29,1.08848,4294945606
0,2119.96,0.055685,2121
1,2141.38,1.06624,4294945626
0,2141.52,0.0633321,2141
1,2159.61,1.04285,4294945646
0,2160.58,0.0713667,2161
1,2179.94,1.02075,4294945666
0,2180.07,0.0785893,2181
1,2199.26,1.00012,4294945686
0,2199.93,0.0850449,2201
1,2219.25,0.979003,4294945706
0,2220,0.0917013,2221
1,2241.66,0.957682,4294945726
0,2241.74,0.0975577,2241
1,2261.73,0.938385,4294945746
0,2261.89,0.102929,2261
1,2279.39,0.921116,4294945766
0,2280.06,0.107803,2281
0,2299.92,0.112171,2301
1,2301.24,0.903394,4294945786
1,2319.3,0.887986,4294945806
0,2319.92,0.116025,2321
1,2339.31,0.874783,4294945826
0,2339.98,0.119358,2341
1,2359.29,0.862488,4294945846
0,2360.01,0.122169,2361
1,2379.37,0.851432,4294945866
0,2380.1,0.124454,2381
1,2399.36,0.84312,4294945886
0,2400.01,0.126213,2401
0,2419.95,0.12745,2421
1,2423.87,0.836145,4294945906
1,2439.27,0.831008,4294945926
0,2439.95,0.128168,2441
1,2459.28,0.827594,4294945946
0,2460.02,0.128372,2461
1,2479.35,0.826236,4294945966
0,2480.07,0.128071,2481
1,2499.31,0.826609,4294945986
0,2500.02,0.127272,2501
1,2519.34,0.828739,4294946006
0,2519.97,0.125989,2521
0,2539.92,0.124232,2541
1,2540.33,0.832303,4294946026
1,2559.39,0.837595,4294946046
0,2559.97,0.122137,2561
1,2579.32,0.844374,4294946066
0,2580.01,0.1195,2581
1,2599.52,0.85297,4294946086
0,2600.04,0.116271,2601
1,2620.36,0.86244,4294946106
0,2620.52,0.112961,2621
1,2639.28,0.873031,4294946126
0,2639.98,0.108893,2641
1,2659.33,0.884605,4294946146
0,2659.98,0.104863,2661
1,2679.37,0.897018,4294946166
0,2679.97,0.100282,2681
1,2699.3,0.910123,4294946186
0,2699.92,0.0951234,2701
1,2719.36,0.92377,4294946206
0,2720,0.0899017,2721
1,2739.28,0.937805,4294946226
0,2739.98,0.084404,2741
1,2759.3,0.951361,4294946246
0,2759.98,0.0786553,2761
1,2779.4,0.966438,4294946266
0,2780,0.0729847,2781
1,2799.62,0.980739,4294946286
0,2800.14,0.0668203,2801
1,2819.28,0.99414,4294946306
0,2820,0.0601605,2821
0,2839.96,0.0536672,2841
1,2840.16,1.0086,4294946326
1,2859.27,1.02124,4294946346
0,2860,0.0470546,2861
1,2879.36,1.03398,4294946366
0,2880.09,0.0403493,2881
1,2899.29,1.04603,4294946386
0,2901.54,0.0339179,2901
1,2919.41,1.05728,4294946406
0,2919.94,0.0267684,2921
1,2939.29,1.06814,4294946426
0,2939.94,0.0199461,2941
1,2959.34,1.07749,4294946446
0,2960,0.0131379,2961
1,2979.65,1.08581,4294946466
0,2980.18,0.00636953,2981
1,2999.37,1.09303,4294946486
0,3000,-0.000333609,3001
0,3019.96,-0.00694668,3021
1,3023.8,1.09912,4294946506
1,3039.35,1.10404,4294946526
0,3042.05,-0.0131237,3041
0,3059.97,-0.0198068,3061
1,3060.48,1.10778,4294946546
1,3081.23,1.11034,4294946566
1,3099.42,1.11172,4294946586
0,3100.05,-0.0317303,3101
0,3119.93,-0.037843,3121
1,3121.61,1.11193,4294946606
0,3140.02,-0.0434368,3141
1,3143.69,1.11102,4294946626
1,3159.34,1.10902,4294946646
0,3160.04,-0.0487895,3161
1,3179.35,1.10598,4294946666
0,3179.99,-0.0538835,3181
1,3199.41,1.10195,4294946686
0,3200.12,-0.0587026,3201
1,3219.3,1.09701,4294946706
0,3220.02,-0.0632315,3221
1,3239.27,1.09124,4294946726
0,3239.97,-0.0672528,3241
0,3260.02,-0.0713652,3261
1,3265.73,1.08505,4294946746
1,3279.34,1.0775,4294946766
0,3279.98,-0.0749463,3281
1,3299.38,1.06972,4294946786
1,3319.76,1.06145,4294946806
0,3319.93,-0.0809513,3321
1,3339.34,1.0528,4294946826
0,3340.02,-0.083633,3341
1,3359.24,1.04385,4294946846
0,3359.97,-0.085719,3361
1,3379.35,1.03471,4294946866
0,3380.03,-0.0876439,3381
1,3399.38,1.02547,4294946886
0,3400.07,-0.0891028,3401
1,3419.28,1.01669,4294946906
0,3419.93,-0.090195,3421
1,3439.61,1.00708,4294946926
0,3440.08,-0.0909206,3441
1,3459.3,0.998116,4294946946
0,3460.01,-0.091281,3461
0,3479.91,-0.0912792,3481
1,3482.39,0.989417,4294946966
0,3500.07,-0.0909192,3501
1,3500.91,0.981064,4294946986
1,3519.35,0.973133,4294947006
0,3522.52,-0.0902065,3521
1,3539.23,0.96569,4294947026
0,3542.01,-0.0891479,3541
1,3559.71,0.958797,4294947046
0,3559.89,-0.0878291,3561
1,3579.34,0.952808,4294947066
0,3579.97,-0.0861199,3581
1,3599.37,0.946871,4294947086
0,3600.12,-0.0839821,3601
1,3620.75,0.941923,4294947106
0,3621.07,-0.0816313,3621
1,3639.34,0.937695,4294947126
0,3639.98,-0.0789859,3641
1,3659.26,0.93421,4294947146
0,3660,-0.0760594,3661
1,3679.36,0.931481,4294947166
0,3679.96,-0.0728661,3681
0,3700.04,-0.0694213,3701
1,3700.33,0.929597,4294947186
1,3719.3,0.928315,4294947206
0,3720.78,-0.0657411,3721
1,3739.31,0.927866,4294947226
0,3739.97,-0.0618421,3741
1,3759.37,0.928122,4294947246
0,3760.02,-0.0577419,3761
1,3779.3,0.929089,4294947266
0,3779.99,-0.0534583,3781
1,3799.36,0.930842,4294947286
0,3800.49,-0.04901,3801
0,3820.08,-0.0444158,3821
1,3825.9,0.933044,4294947306
1,3840.03,0.935956,4294947326
0,3859.93,-0.0348674,3861
1,3860.65,0.939619,4294947346
1,3880.09,0.94363,4294947366
0,3880.2,-0.0299526,3881
1,3900.15,0.948097,4294947386
1,3919.43,0.952962,4294947406
0,3920.09,-0.0201937,3921
0,3939.91,-0.0151381,3941
1,3945.5,0.958166,4294947426
1,3959.29,0.963646,4294947446
0,3960.01,-0.00982107,3961
1,3979.39,0.969339,4294947466
0,3980.01,-0.00502149,3981
0,4000,0.000250253,4001
1,4002.6,0.975184,4294947486
1,4019.38,0.981117,4294947506
0,4020.08,0.00521911,4021
1,4039.34,0.987075,4294947526
0,4039.97,0.0101183,4041
1,4059.32,0.992704,4294947546
0,4060.04,0.0149295,4061
0,4079.96,0.0196349,4081
1,4086.76,0.998829,4294947566
0,4100.01,0.0242172,4101
1,4100.92,1.00451,4294947586
1,4119.36,1.00999,4294947606
0,4120.07,0.0286601,4121
1,4139.37,1.01522,4294947626
0,4140.01,0.0329474,4141
0,4160,0.0370641,4161
1,4161.38,1.02015,4294947646
1,4179.26,1.02474,4294947666
0,4179.96,0.0409958,4181
1,4199.29,1.02875,4294947686
0,4200.68,0.0447291,4201
1,4219.37,1.03277,4294947706
0,4222.72,0.0482513,4221
1,4239.34,1.03614,4294947726
0,4239.96,0.0513912,4241
1,4259.32,1.03906,4294947746
0,4260.03,0.0546168,4261
1,4279.32,1.04139,4294947766
0,4280.02,0.0574396,4281
1,4299.3,1.04346,4294947786
0,4299.95,0.0598881,4301
1,4319.38,1.04494,4294947806
0,4320.07,0.0623219,4321
1,4339.39,1.04591,4294947826
0,4340.04,0.0643672,4341
0,4361.16,0.0661408,4361
1,4361.26,1.04639,4294947846
1,4379.36,1.04641,4294947866
0,4379.98,0.0676384,4381
1,4399.29,1.04596,4294947886
0,4399.99,0.0688567,4401
1,4419.35,1.04505,4294947906
0,4420.11,0.0697935,4421
1,4439.36,1.04372,4294947926
0,4439.98,0.0704476,4441
1,4459.32,1.04208,4294947946
0,4459.98,0.0708191,4461
1,4479.37,1.03987,4294947966
0,4479.97,0.0709089,4481
1,4499.36,1.03742,4294947986
0,4499.96,0.0707355,4501
1,4519.38,1.03466,4294948006
0,4520.11,0.0702538,4521
1,4539.91,1.03179,4294948026
0,4540.32,0.0695161,4541
0,4559.98,0.0685118,4561
1,4560.72,1.02837,4294948046
1,4579.91,1.0249,4294948066
0,4580.05,0.0672471,4581
1,4599.32,1.02129,4294948086
0,4599.97,0.0657291,4601
1,4619.35,1.01775,4294948106
0,4620.09,0.063966,4621
1,4639.32,1.01376,4294948126
0,4642.29,0.0619667,4641
1,4659.29,1.00992,4294948146
0,4659.97,0.0597411,4661
1,4679.4,1.00609,4294948166
0,4680.04,0.0572997,4681
1,4699.42,1.00231,4294948186
0,4699.98,0.0547909,4701
1,4719.37,0.998785,4294948206
0,4720.53,0.0519621,4721
1,4739.41,0.995015,4294948226
0,4739.98,0.0489529,4741
1,4779.35,0.988318,4294948266
0,4779.95,0.0422769,4781
1,4801.68,0.985266,4294948286
0,4801.82,0.0388017,4801
1,4819.29,0.982447,4294948306
0,4821.76,0.0353855,4821
1,4839.46,0.979882,4294948326
0,4840.15,0.0314953,4841
0,4859.96,0.0276946,4861
1,4861.25,0.97759,4294948346
1,4879.24,0.975679,4294948366
0,4880.03,0.0238161,4881
1,4899.31,0.973883,4294948386
0,4900.04,0.0198757,4901
1,4919.34,0.972489,4294948406
0,4919.95,0.0158891,4921
0,4940.08,0.0118724,4941
1,4944.18,0.97141,4294948426
1,4959.36,0.970679,4294948446
0,4960.04,0.00784139,4961
0,4979.96,0.00381196,4981
1,4980.46,0.970203,4294948466
1,4999.25,0.970068,4294948486
0,4999.97,-0.000200233,5001
1,5019.39,0.970238,4294948506
0,5020.04,-0.00417967,5021
1,5039.48,0.970703,4294948526
0,5040.11,-0.00791592,5041
1,5059.35,0.971449,4294948546
0,5060.03,-0.0119796,5061
1,5079.33,0.972404,4294948566
0,5080,-0.015583,5081
0,5099.94,-0.0194697,5101
1,5101.25,0.973722,4294948586
1,5119.34,0.975212,4294948606
0,5120.03,-0.0230635,5121
1,5139.4,0.97691,4294948626
0,5140.06,-0.0265386,5141
1,5159.32,0.978793,4294948646
0,5160.1,-0.0298825,5161
0,5180.36,-0.0329267,5181
1,5180.5,0.980837,4294948666
1,5199.36,0.983017,4294948686
0,5200.01,-0.036129,5201
1,5219.39,0.985307,4294948706
0,5219.99,-0.0390095,5221
1,5239.4,0.987682,4294948726
0,5240.15,-0.0417147,5241
1,5259.36,0.990115,4294948746
1,5279.41,0.992457,4294948766
0,5280.1,-0.0465629,5281
1,5299.28,0.994929,4294948786
0,5300.04,-0.0486899,5301
1,5319.33,0.997505,4294948806
0,5319.96,-0.0505185,5321
1,5339.36,0.999797,4294948826
0,5340.11,-0.0523156,5341
1,5359.35,1.00226,4294948846
0,5360,-0.0537343,5361
1,5379.87,1.00452,4294948866
0,5380.02,-0.0550686,5381
1,5399.3,1.00656,4294948886
0,5399.94,-0.0561078,5401
1,5419.34,1.00869,4294948906
0,5419.99,-0.0568837,5421
1,5439.44,1.01057,4294948926
0,5440.06,-0.0575,5441
1,5461.54,1.01229,4294948946
1,5479.35,1.01384,4294948966
0,5480.03,-0.0579717,5481
1,5499.32,1.01521,4294948986
0,5500.02,-0.0578637,5501
1,5519.36,1.01639,4294949006
0,5520,-0.0575289,5521
1,5539.53,1.01733,4294949026
0,5540.17,-0.0569704,5541
1,5559.36,1.01815,4294949046
0,5560.01,-0.0562359,5561
1,5579.35,1.01873,4294949066
0,5581.55,-0.0551978,5581
1,5599.31,1.0191,4294949086
0,5599.99,-0.0539939,5601
1,5621.1,1.01927,4294949106
0,5621.21,-0.0526613,5621
0,5640.97,-0.0509817,5641
1,5641.1,1.01924,4294949126
1,5659.35,1.01903,4294949146
0,5660.07,-0.049188,5661
0,5679.99,-0.0472135,5681
1,5680.46,1.01864,4294949166
1,5699.26,1.01803,4294949186
0,5699.98,-0.0450672,5701
1,5719.29,1.01732,4294949206
0,5719.99,-0.0427587,5721
1,5739.33,1.01643,4294949226
0,5740.01,-0.0402981,5741
1,5759.39,1.0154,4294949246
0,5760.13,-0.0376961,5761
1,5779.35,1.01418,4294949266
0,5780.02,-0.0349638,5781
1,5799.71,1.0129,4294949286
0,5800.05,-0.0321129,5801
1,5819.37,1.01153,4294949306
0,5819.98,-0.0291553,5821
1,5839.35,1.01009,4294949326
0,5840.06,-0.0261032,5841
1,5859.92,1.00858,4294949346
0,5860.06,-0.0231278,5861
1,5879.39,1.00702,4294949366
0,5880,-0.0197664,5881
1,5900.01,1.00552,4294949386
0,5900.15,-0.0165075,5901
1,5919.34,1.00385,4294949406
0,5919.97,-0.0132056,5921
1,5939.32,1.00226,4294949426
0,5940.04,-0.00987403,5941
1,5959.33,1.0007,4294949446
0,5960.45,-0.00652598,5961
1,5979.46,0.999166,4294949466
0,5980.06,-0.00317465,5981
1,5999.61,0.997687,4294949486
0,6000.09,2.04906e-07,6001
1,6019.33,0.996272,4294949506
0,6020.03,0.00348546,6021
1,6039.42,0.994933,4294949526
0,6040.01,0.0067684,6041
1,6059.41,0.993683,4294949546
0,6060.15,0.010003,6061
1,6079.38,0.992585,4294949566
0,6080.05,0.0131771,6081
0,6101.98,0.0161253,6101
1,6102.08,0.991484,4294949586
1,6119.35,0.990553,4294949606
0,6119.97,0.0191469,6121
1,6139.27,0.98978,4294949626
0,6139.95,0.0222171,6141
1,6159.4,0.989088,4294949646
0,6160.11,0.0250322,6161
1,6179.35,0.988501,4294949666
0,6179.96,0.0277307,6181
1,6199.34,0.988075,4294949686
0,6200.02,0.0303027,6201
1,6220.18,0.987781,4294949706
0,6220.32,0.0327389,6221
1,6239.32,0.987623,4294949726
0,6240.02,0.0350307,6241
1,6259.41,0.987584,4294949746
0,6260.16,0.0371701,6261
0,6280.71,0.0391497,6281
1,6280.81,0.987668,4294949766
0,6300.01,0.0409626,6301
1,6300.48,0.987888,4294949786
1,6319.35,0.988216,4294949806
0,6320.03,0.0426029,6321
1,6339.37,0.988654,4294949826
0,6340.05,0.0440653,6341
1,6359.36,0.989165,4294949846
0,6360.12,0.0453451,6361
1,6379.33,0.989793,4294949866
0,6379.99,0.0463883,6381
1,6399.36,0.990545,4294949886
0,6399.98,0.0473017,6401
1,6419.36,0.991339,4294949906
0,6419.97,0.0480233,6421
1,6440.1,0.992153,4294949926
0,6440.19,0.0485515,6441
0,6460.18,0.048897,6461
1,6460.33,0.99311,4294949946
1,6479.43,0.994067,4294949966
0,6500.57,0.048963,6501
1,6500.68,0.995057,4294949986
1,6519.36,0.99607,4294950006
0,6520.07,0.0487068,6521
1,6539.38,0.997094,4294950026
0,6542.65,0.0482606,6541
1,6559.38,0.998068,4294950046
0,6560.04,0.0476273,6561
1,6579.39,0.999084,4294950066
0,6580.11,0.0468104,6581
1,6599.32,1.00013,4294950086
0,6600.05,0.0458142,6601
1,6619.32,1.0011,4294950106
0,6619.97,0.0447064,6621
1,6639.3,1.00203,4294950126
0,6640,0.0433049,6641
1,6659.38,1.00291,4294950146
0,6660.07,0.0418035,6661
1,6679.39,1.0037,4294950166
0,6680.06,0.0402331,6681
1,6699.3,1.00451,4294950186
0,6699.96,0.0383418,6701
0,6720,0.0363968,6721
1,6720.37,1.00521,4294950206
1,6739.32,1.00584,4294950226
0,6740.02,0.0343201,6741
1,6759.38,1.0064,4294950246
0,6760.35,0.0321206,6761
1,6779.32,1.00685,4294950266
0,6780.05,0.0298077,6781
1,6799.45,1.00727,4294950286
0,6800.11,0.0273911,6801
0,6821.49,0.024881,6821
1,6821.62,1.00758,4294950306
1,6839.36,1.00779,4294950326
0,6840.03,0.0222875,6841
1,6860.29,1.00794,4294950346
0,6860.43,0.0196215,6861
1,6879.44,1.008,4294950366
0,6880.09,0.0170315,6881
1,6899.31,1.00797,4294950386
0,6899.99,0.0141155,6901
1,6921.19,1.00787,4294950406
0,6921.28,0.0112976,6921
1,6939.32,1.00769,4294950426
0,6939.98,0.00859428,6941
1,6959.33,1.00743,4294950446
0,6960,0.00558841,6961
1,6979.47,1.00711,4294950466
0,6980.05,0.00271983,6981
1,6999.34,1.00673,4294950486
0,7000.01,-0.000143062,7001
1,7019.34,1.00631,4294950506
0,7020.04,-0.00298908,7021
1,7039.33,1.0058,4294950526
0,7040,-0.00580717,7041
1,7059.31,1.00526,4294950546
0,7060.01,-0.00844858,7061
1,7079.44,1.00472,4294950566
0,7080.19,-0.0113161,7081
1,7099.9,1.00408,4294950586
0,7100.04,-0.0138541,7101
1,7119.41,1.00348,4294950606
0,7119.96,-0.0164577,7121
1,7139.33,1.0028,4294950626
0,7140,-0.0191058,7141
1,7159.29,1.00218,4294950646
0,7160.05,-0.0215366,7161
1,7179.4,1.00149,4294950666
0,7180.14,-0.023869,7181
1,7199.36,1.00083,4294950686
0,7200.94,-0.0260945,7201
1,7219.3,1.00018,4294950706
0,7219.99,-0.028205,7221
1,7239.33,0.99958,4294950726
0,7240,-0.0300965,7241
1,7261.4,0.99894,4294950746
1,7279.43,0.998386,4294950766
0,7280.58,-0.0337727,7281
1,7299.39,0.997834,4294950786
0,7300,-0.0352765,7301
1,7319.34,0.997295,4294950806
0,7320.03,-0.0367836,7321
1,7339.32,0.996847,4294950826
0,7340.06,-0.0380627,7341
0,7363.24,-0.0391326,7361
1,7381.8,0.99602,4294950866
1,7400.16,0.995692,4294950886
0,7403.68,-0.0409456,7401
1,7419.3,0.995429,4294950906
0,7420.07,-0.0415789,7421
1,7439.38,0.995195,4294950926
0,7440.01,-0.0420451,7441
1,7459.33,0.995028,4294950946
0,7460.02,-0.0423434,7461
1,7479.33,0.994919,4294950966
0,7500.08,-0.0424354,7501
1,7500.27,0.994858,4294950986
1,7519.35,0.994851,4294951006
0,7520.03,-0.0422307,7521
1,7539.38,0.994897,4294951026
0,7539.97,-0.0418832,7541
1,7559.34,0.994994,4294951046
0,7560.06,-0.0413282,7561
0,7580.03,-0.0406357,7581
1,7581.4,0.99513,4294951066
1,7599.39,0.995317,4294951086
0,7600.15,-0.0397868,7601
1,7619.32,0.995545,4294951106
0,7619.99,-0.0388394,7621
1,7639.81,0.995812,4294951126
0,7640.05,-0.0376374,7641
1,7659.49,0.996114,4294951146
0,7660.08,-0.0363469,7661
1,7679.36,0.996464,4294951166
0,7679.99,-0.0349944,7681
1,7699.79,0.996825,4294951186
0,7700.08,-0.033363,7701
1,7719.28,0.997187,4294951206
0,7719.96,-0.0317696,7721
0,7740.39,-0.0298865,7741
1,7740.54,0.997607,4294951226
1,7759.39,0.998019,4294951246
0,7760.03,-0.0280795,7761
1,7779.36,0.998441,4294951266
0,7780.02,-0.0259768,7781
1,7799.46,0.998866,4294951286
0,7800.13,-0.0238799,7801
1,7819.32,0.999291,4294951306
0,7820.03,-0.0216996,7821
1,7839.35,0.99969,4294951326
0,7840.08,-0.0194451,7841
1,7859.36,1.00012,4294951346
0,7860.07,-0.0171255,7861
1,7879.4,1.00052,4294951366
0,7880.04,-0.0147502,7881
1,7899.4,1.0009,4294951386
0,7900.67,-0.0123289,7901
1,7919.38,1.00127,4294951406
0,7920.02,-0.00987132,7921
0,7939.96,-0.00738723,7941
1,7940.9,1.00161,4294951426
1,7959.27,1.00192,4294951446
0,7960.04,-0.00501181,7961
1,7979.39,1.00221,4294951466
0,7979.99,-0.00250451,7981
1,7999.41,1.00247,4294951486
0,8000.13,0.000125156,8001
1,8021.53,1.00269,4294951506
1,8039.26,1.00287,4294951526
0,8039.98,0.00508495,8041
1,8059.35,1.00304,4294951546
0,8060.08,0.00752116,8061
1,8080.51,1.00316,4294951566
0,8080.59,0.00991585,8081
1,8099.78,1.00325,4294951586
0,8100.29,0.0122595,8101
1,8119.45,1.0033,4294951606
0,8120.13,0.0145436,8121
1,8139.3,1.00332,4294951626
0,8140.01,0.016759,8141
1,8159.39,1.0033,4294951646
0,8160.07,0.0188977,8161
1,8180.15,1.00326,4294951666
0,8180.27,0.0209514,8181
0,8201.01,0.0229127,8201
1,8201.17,1.00318,4294951686
1,8219.41,1.00306,4294951706
0,8220.1,0.0247742,8221
0,8240.02,0.0265291,8241
1,8240.82,1.00293,4294951726
1,8259.32,1.00276,4294951746
0,8260,0.0280918,8261
1,8279.41,1.00258,4294951766
0,8280.03,0.0296943,8281
1,8299.37,1.00238,4294951786
0,8299.99,0.0310933,8301
1,8319.45,1.00214,4294951806
0,8320.17,0.0323027,8321
1,8339.41,1.0019,4294951826
0,8340.1,0.0334994,8341
1,8359.7,1.00165,4294951846
0,8360.21,0.0344983,8361
1,8379.3,1.0014,4294951866
0,8379.99,0.0353567,8381
1,8399.33,1.00112,4294951886
0,8400.02,0.0360717,8401
1,8419.42,1.00084,4294951906
0,8420.16,0.0366414,8421
1,8439.35,1.00057,4294951926
0,8440.05,0.0370641,8441
1,8459.26,1.00031,4294951946
0,8459.99,0.0373388,8461
0,8481.59,0.0374653,8481
1,8481.73,1.00003,4294951966
1,8499.3,0.99977,4294951986
0,8499.98,0.0374436,8501
1,8519.38,0.999519,4294952006
0,8520.08,0.0372747,8521
0,8540.01,0.0369597,8541
1,8540.41,0.999279,4294952026
0,8561.3,0.0365007,8561
1,8561.43,0.999054,4294952046
1,8579.34,0.998844,4294952066
0,8580.05,0.0359001,8581
1,8599.47,0.998651,4294952086
0,8599.97,0.0352012,8601
1,8619.36,0.998478,4294952106
0,8620.15,0.0342869,8621
1,8639.39,0.998331,4294952126
0,8640.01,0.0332818,8641
1,8659.29,0.998198,4294952146
0,8662.12,0.0321503,8661
1,8679.31,0.998086,4294952166
0,8679.96,0.0308974,8681
1,8699.37,0.997993,4294952186
0,8699.99,0.0295286,8701
1,8719.38,0.997927,4294952206
0,8720.07,0.0280498,8721
